HARPNUM,file_name,label
256,hmi.sharp_cea_720s.256.20101122_080000_TAI,0
256,hmi.sharp_cea_720s.256.20101123_000000_TAI,0
257,hmi.sharp_cea_720s.257.20101114_210000_TAI,0
257,hmi.sharp_cea_720s.257.20101115_000000_TAI,0
257,hmi.sharp_cea_720s.257.20101116_080000_TAI,0
257,hmi.sharp_cea_720s.257.20101117_080000_TAI,0
257,hmi.sharp_cea_720s.257.20101118_080000_TAI,0
257,hmi.sharp_cea_720s.257.20101119_080000_TAI,0
257,hmi.sharp_cea_720s.257.20101120_080000_TAI,0
257,hmi.sharp_cea_720s.257.20101121_080000_TAI,0
257,hmi.sharp_cea_720s.257.20101122_080000_TAI,0
257,hmi.sharp_cea_720s.257.20101123_080000_TAI,0
259,hmi.sharp_cea_720s.259.20101117_170000_TAI,0
259,hmi.sharp_cea_720s.259.20101118_080000_TAI,0
259,hmi.sharp_cea_720s.259.20101119_080000_TAI,0
259,hmi.sharp_cea_720s.259.20101120_080000_TAI,0
259,hmi.sharp_cea_720s.259.20101121_080000_TAI,0
259,hmi.sharp_cea_720s.259.20101122_080000_TAI,0
259,hmi.sharp_cea_720s.259.20101123_080000_TAI,0
259,hmi.sharp_cea_720s.259.20101124_080000_TAI,0
259,hmi.sharp_cea_720s.259.20101125_080000_TAI,0
259,hmi.sharp_cea_720s.259.20101126_080000_TAI,0
259,hmi.sharp_cea_720s.259.20101127_090000_TAI,0
260,hmi.sharp_cea_720s.260.20101115_200000_TAI,0
260,hmi.sharp_cea_720s.260.20101116_080000_TAI,0
260,hmi.sharp_cea_720s.260.20101117_080000_TAI,0
260,hmi.sharp_cea_720s.260.20101118_080000_TAI,0
260,hmi.sharp_cea_720s.260.20101119_000000_TAI,0
260,hmi.sharp_cea_720s.260.20101120_090000_TAI,0
261,hmi.sharp_cea_720s.261.20101116_070000_TAI,0
261,hmi.sharp_cea_720s.261.20101117_080000_TAI,0
261,hmi.sharp_cea_720s.261.20101118_080000_TAI,0
261,hmi.sharp_cea_720s.261.20101119_000000_TAI,0
266,hmi.sharp_cea_720s.266.20101120_230000_TAI,0
266,hmi.sharp_cea_720s.266.20101121_080000_TAI,0
266,hmi.sharp_cea_720s.266.20101122_000000_TAI,0
267,hmi.sharp_cea_720s.267.20101121_040000_TAI,0
268,hmi.sharp_cea_720s.268.20101122_170000_TAI,0
268,hmi.sharp_cea_720s.268.20101123_080000_TAI,0
268,hmi.sharp_cea_720s.268.20101124_070000_TAI,0
270,hmi.sharp_cea_720s.270.20101125_200000_TAI,0
270,hmi.sharp_cea_720s.270.20101126_080000_TAI,0
270,hmi.sharp_cea_720s.270.20101127_080000_TAI,0
270,hmi.sharp_cea_720s.270.20101128_080000_TAI,0
270,hmi.sharp_cea_720s.270.20101129_080000_TAI,0
270,hmi.sharp_cea_720s.270.20101130_080000_TAI,0
270,hmi.sharp_cea_720s.270.20101201_080000_TAI,0
270,hmi.sharp_cea_720s.270.20101202_080000_TAI,0
270,hmi.sharp_cea_720s.270.20101203_080000_TAI,0
270,hmi.sharp_cea_720s.270.20101204_010000_TAI,0
273,hmi.sharp_cea_720s.273.20101127_220000_TAI,0
273,hmi.sharp_cea_720s.273.20101128_000000_TAI,0
274,hmi.sharp_cea_720s.274.20101127_170000_TAI,0
274,hmi.sharp_cea_720s.274.20101128_080000_TAI,0
274,hmi.sharp_cea_720s.274.20101129_080000_TAI,0
274,hmi.sharp_cea_720s.274.20101130_000000_TAI,0
274,hmi.sharp_cea_720s.274.20101130_070000_TAI,1
274,hmi.sharp_cea_720s.274.20101130_080000_TAI,1
274,hmi.sharp_cea_720s.274.20101130_090000_TAI,1
274,hmi.sharp_cea_720s.274.20101130_100000_TAI,1
274,hmi.sharp_cea_720s.274.20101130_110000_TAI,1
274,hmi.sharp_cea_720s.274.20101130_120000_TAI,1
274,hmi.sharp_cea_720s.274.20101130_130000_TAI,1
274,hmi.sharp_cea_720s.274.20101130_140000_TAI,1
274,hmi.sharp_cea_720s.274.20101130_150000_TAI,1
274,hmi.sharp_cea_720s.274.20101130_160000_TAI,1
274,hmi.sharp_cea_720s.274.20101130_170000_TAI,1
274,hmi.sharp_cea_720s.274.20101130_180000_TAI,1
274,hmi.sharp_cea_720s.274.20101130_190000_TAI,1
274,hmi.sharp_cea_720s.274.20101130_200000_TAI,1
274,hmi.sharp_cea_720s.274.20101130_210000_TAI,1
274,hmi.sharp_cea_720s.274.20101130_220000_TAI,1
274,hmi.sharp_cea_720s.274.20101130_230000_TAI,1
274,hmi.sharp_cea_720s.274.20101201_000000_TAI,1
274,hmi.sharp_cea_720s.274.20101201_010000_TAI,1
274,hmi.sharp_cea_720s.274.20101201_020000_TAI,1
274,hmi.sharp_cea_720s.274.20101201_030000_TAI,1
274,hmi.sharp_cea_720s.274.20101201_040000_TAI,1
274,hmi.sharp_cea_720s.274.20101201_050000_TAI,1
274,hmi.sharp_cea_720s.274.20101201_060000_TAI,1
274,hmi.sharp_cea_720s.274.20101201_070000_TAI,0
274,hmi.sharp_cea_720s.274.20101202_080000_TAI,0
274,hmi.sharp_cea_720s.274.20101203_000000_TAI,0
275,hmi.sharp_cea_720s.275.20101129_220000_TAI,0
275,hmi.sharp_cea_720s.275.20101130_220000_TAI,0
275,hmi.sharp_cea_720s.275.20101201_080000_TAI,0
275,hmi.sharp_cea_720s.275.20101202_010000_TAI,0
275,hmi.sharp_cea_720s.275.20101203_220000_TAI,0
275,hmi.sharp_cea_720s.275.20101204_080000_TAI,0
275,hmi.sharp_cea_720s.275.20101205_010000_TAI,0
279,hmi.sharp_cea_720s.279.20101203_200000_TAI,0
279,hmi.sharp_cea_720s.279.20101204_080000_TAI,0
279,hmi.sharp_cea_720s.279.20101205_080000_TAI,0
279,hmi.sharp_cea_720s.279.20101206_160000_TAI,0
279,hmi.sharp_cea_720s.279.20101207_080000_TAI,0
279,hmi.sharp_cea_720s.279.20101208_080000_TAI,0
279,hmi.sharp_cea_720s.279.20101209_000000_TAI,0
279,hmi.sharp_cea_720s.279.20101210_080000_TAI,0
279,hmi.sharp_cea_720s.279.20101211_080000_TAI,0
279,hmi.sharp_cea_720s.279.20101212_080000_TAI,0
281,hmi.sharp_cea_720s.281.20101202_230000_TAI,0
281,hmi.sharp_cea_720s.281.20101203_080000_TAI,0
281,hmi.sharp_cea_720s.281.20101204_080000_TAI,0
281,hmi.sharp_cea_720s.281.20101205_080000_TAI,0
281,hmi.sharp_cea_720s.281.20101206_160000_TAI,0
281,hmi.sharp_cea_720s.281.20101207_080000_TAI,0
281,hmi.sharp_cea_720s.281.20101208_080000_TAI,0
281,hmi.sharp_cea_720s.281.20101209_000000_TAI,0
281,hmi.sharp_cea_720s.281.20101210_080000_TAI,0
281,hmi.sharp_cea_720s.281.20101211_150000_TAI,0
281,hmi.sharp_cea_720s.281.20101212_000000_TAI,0
282,hmi.sharp_cea_720s.282.20101203_040000_TAI,0
282,hmi.sharp_cea_720s.282.20101204_150000_TAI,0
282,hmi.sharp_cea_720s.282.20101205_010000_TAI,0
284,hmi.sharp_cea_720s.284.20101205_220000_TAI,0
284,hmi.sharp_cea_720s.284.20101206_160000_TAI,0
284,hmi.sharp_cea_720s.284.20101207_080000_TAI,0
284,hmi.sharp_cea_720s.284.20101208_080000_TAI,0
284,hmi.sharp_cea_720s.284.20101209_000000_TAI,0
284,hmi.sharp_cea_720s.284.20101210_080000_TAI,0
284,hmi.sharp_cea_720s.284.20101211_080000_TAI,0
284,hmi.sharp_cea_720s.284.20101212_080000_TAI,0
284,hmi.sharp_cea_720s.284.20101213_080000_TAI,0
284,hmi.sharp_cea_720s.284.20101214_080000_TAI,0
284,hmi.sharp_cea_720s.284.20101215_010000_TAI,0
285,hmi.sharp_cea_720s.285.20101204_080000_TAI,0
285,hmi.sharp_cea_720s.285.20101205_080000_TAI,0
285,hmi.sharp_cea_720s.285.20101206_160000_TAI,0
285,hmi.sharp_cea_720s.285.20101207_080000_TAI,0
285,hmi.sharp_cea_720s.285.20101208_080000_TAI,0
285,hmi.sharp_cea_720s.285.20101209_000000_TAI,0
287,hmi.sharp_cea_720s.287.20101204_200000_TAI,0
287,hmi.sharp_cea_720s.287.20101205_080000_TAI,0
287,hmi.sharp_cea_720s.287.20101206_160000_TAI,0
287,hmi.sharp_cea_720s.287.20101207_080000_TAI,0
287,hmi.sharp_cea_720s.287.20101208_080000_TAI,0
287,hmi.sharp_cea_720s.287.20101209_000000_TAI,0
287,hmi.sharp_cea_720s.287.20101210_080000_TAI,0
287,hmi.sharp_cea_720s.287.20101211_010000_TAI,0
290,hmi.sharp_cea_720s.290.20101206_100000_TAI,0
290,hmi.sharp_cea_720s.290.20101207_070000_TAI,0
290,hmi.sharp_cea_720s.290.20101208_080000_TAI,0
290,hmi.sharp_cea_720s.290.20101209_000000_TAI,0
291,hmi.sharp_cea_720s.291.20101206_170000_TAI,0
291,hmi.sharp_cea_720s.291.20101207_080000_TAI,0
291,hmi.sharp_cea_720s.291.20101208_080000_TAI,0
291,hmi.sharp_cea_720s.291.20101209_000000_TAI,0
291,hmi.sharp_cea_720s.291.20101210_080000_TAI,0
291,hmi.sharp_cea_720s.291.20101211_080000_TAI,0
291,hmi.sharp_cea_720s.291.20101212_000000_TAI,0
291,hmi.sharp_cea_720s.291.20101213_000000_TAI,0
292,hmi.sharp_cea_720s.292.20101206_170000_TAI,0
292,hmi.sharp_cea_720s.292.20101207_000000_TAI,0
292,hmi.sharp_cea_720s.292.20101208_000000_TAI,0
292,hmi.sharp_cea_720s.292.20101209_000000_TAI,0
292,hmi.sharp_cea_720s.292.20101210_080000_TAI,0
292,hmi.sharp_cea_720s.292.20101211_000000_TAI,0
294,hmi.sharp_cea_720s.294.20101208_080000_TAI,0
294,hmi.sharp_cea_720s.294.20101209_090000_TAI,0
294,hmi.sharp_cea_720s.294.20101210_100000_TAI,0
294,hmi.sharp_cea_720s.294.20101211_050000_TAI,0
296,hmi.sharp_cea_720s.296.20101209_220000_TAI,0
296,hmi.sharp_cea_720s.296.20101210_080000_TAI,0
296,hmi.sharp_cea_720s.296.20101211_080000_TAI,0
296,hmi.sharp_cea_720s.296.20101212_110000_TAI,0
297,hmi.sharp_cea_720s.297.20101213_170000_TAI,0
297,hmi.sharp_cea_720s.297.20101214_000000_TAI,0
297,hmi.sharp_cea_720s.297.20101214_070000_TAI,1
297,hmi.sharp_cea_720s.297.20101214_080000_TAI,1
297,hmi.sharp_cea_720s.297.20101214_090000_TAI,1
297,hmi.sharp_cea_720s.297.20101214_100000_TAI,1
297,hmi.sharp_cea_720s.297.20101214_110000_TAI,1
297,hmi.sharp_cea_720s.297.20101214_120000_TAI,1
297,hmi.sharp_cea_720s.297.20101214_130000_TAI,1
297,hmi.sharp_cea_720s.297.20101214_140000_TAI,1
297,hmi.sharp_cea_720s.297.20101214_150000_TAI,1
297,hmi.sharp_cea_720s.297.20101214_160000_TAI,1
297,hmi.sharp_cea_720s.297.20101214_170000_TAI,1
297,hmi.sharp_cea_720s.297.20101214_180000_TAI,1
297,hmi.sharp_cea_720s.297.20101214_190000_TAI,1
297,hmi.sharp_cea_720s.297.20101214_200000_TAI,1
297,hmi.sharp_cea_720s.297.20101214_210000_TAI,1
297,hmi.sharp_cea_720s.297.20101214_220000_TAI,1
297,hmi.sharp_cea_720s.297.20101214_230000_TAI,1
297,hmi.sharp_cea_720s.297.20101215_000000_TAI,1
297,hmi.sharp_cea_720s.297.20101215_010000_TAI,1
297,hmi.sharp_cea_720s.297.20101215_020000_TAI,1
297,hmi.sharp_cea_720s.297.20101215_030000_TAI,1
297,hmi.sharp_cea_720s.297.20101215_040000_TAI,1
297,hmi.sharp_cea_720s.297.20101215_050000_TAI,1
297,hmi.sharp_cea_720s.297.20101215_060000_TAI,1
297,hmi.sharp_cea_720s.297.20101215_070000_TAI,0
297,hmi.sharp_cea_720s.297.20101216_080000_TAI,0
297,hmi.sharp_cea_720s.297.20101217_080000_TAI,0
297,hmi.sharp_cea_720s.297.20101218_080000_TAI,0
297,hmi.sharp_cea_720s.297.20101219_080000_TAI,0
297,hmi.sharp_cea_720s.297.20101220_080000_TAI,0
297,hmi.sharp_cea_720s.297.20101221_080000_TAI,0
297,hmi.sharp_cea_720s.297.20101222_080000_TAI,0
297,hmi.sharp_cea_720s.297.20101223_000000_TAI,0
301,hmi.sharp_cea_720s.301.20101215_220000_TAI,0
301,hmi.sharp_cea_720s.301.20101216_080000_TAI,0
301,hmi.sharp_cea_720s.301.20101217_080000_TAI,0
301,hmi.sharp_cea_720s.301.20101218_080000_TAI,0
301,hmi.sharp_cea_720s.301.20101219_080000_TAI,0
301,hmi.sharp_cea_720s.301.20101220_080000_TAI,0
301,hmi.sharp_cea_720s.301.20101221_080000_TAI,0
301,hmi.sharp_cea_720s.301.20101222_080000_TAI,0
301,hmi.sharp_cea_720s.301.20101223_000000_TAI,0
303,hmi.sharp_cea_720s.303.20101215_170000_TAI,0
303,hmi.sharp_cea_720s.303.20101216_080000_TAI,0
303,hmi.sharp_cea_720s.303.20101217_000000_TAI,0
303,hmi.sharp_cea_720s.303.20101218_080000_TAI,0
303,hmi.sharp_cea_720s.303.20101219_080000_TAI,0
303,hmi.sharp_cea_720s.303.20101220_110000_TAI,0
305,hmi.sharp_cea_720s.305.20101216_180000_TAI,0
305,hmi.sharp_cea_720s.305.20101217_080000_TAI,0
305,hmi.sharp_cea_720s.305.20101218_080000_TAI,0
305,hmi.sharp_cea_720s.305.20101219_080000_TAI,0
305,hmi.sharp_cea_720s.305.20101220_080000_TAI,0
305,hmi.sharp_cea_720s.305.20101221_080000_TAI,0
305,hmi.sharp_cea_720s.305.20101222_080000_TAI,0
305,hmi.sharp_cea_720s.305.20101223_080000_TAI,0
305,hmi.sharp_cea_720s.305.20101224_010000_TAI,0
306,hmi.sharp_cea_720s.306.20101216_170000_TAI,0
306,hmi.sharp_cea_720s.306.20101217_000000_TAI,0
307,hmi.sharp_cea_720s.307.20101218_190000_TAI,0
307,hmi.sharp_cea_720s.307.20101219_080000_TAI,0
307,hmi.sharp_cea_720s.307.20101220_080000_TAI,0
307,hmi.sharp_cea_720s.307.20101221_080000_TAI,0
307,hmi.sharp_cea_720s.307.20101222_080000_TAI,0
307,hmi.sharp_cea_720s.307.20101223_080000_TAI,0
307,hmi.sharp_cea_720s.307.20101224_080000_TAI,0
307,hmi.sharp_cea_720s.307.20101225_150000_TAI,0
307,hmi.sharp_cea_720s.307.20101226_030000_TAI,0
313,hmi.sharp_cea_720s.313.20101221_180000_TAI,0
313,hmi.sharp_cea_720s.313.20101222_000000_TAI,0
314,hmi.sharp_cea_720s.314.20101221_230000_TAI,0
314,hmi.sharp_cea_720s.314.20101222_080000_TAI,0
314,hmi.sharp_cea_720s.314.20101223_080000_TAI,0
314,hmi.sharp_cea_720s.314.20101224_080000_TAI,0
314,hmi.sharp_cea_720s.314.20101225_010000_TAI,0
315,hmi.sharp_cea_720s.315.20101222_220000_TAI,0
315,hmi.sharp_cea_720s.315.20101223_080000_TAI,0
315,hmi.sharp_cea_720s.315.20101224_080000_TAI,0
315,hmi.sharp_cea_720s.315.20101225_080000_TAI,0
315,hmi.sharp_cea_720s.315.20101226_080000_TAI,0
315,hmi.sharp_cea_720s.315.20101227_000000_TAI,0
315,hmi.sharp_cea_720s.315.20101228_160000_TAI,0
316,hmi.sharp_cea_720s.316.20101224_080000_TAI,0
316,hmi.sharp_cea_720s.316.20101225_080000_TAI,0
316,hmi.sharp_cea_720s.316.20101226_000000_TAI,0
317,hmi.sharp_cea_720s.317.20101225_050000_TAI,0
317,hmi.sharp_cea_720s.317.20101226_080000_TAI,0
317,hmi.sharp_cea_720s.317.20101227_080000_TAI,0
317,hmi.sharp_cea_720s.317.20101228_080000_TAI,0
317,hmi.sharp_cea_720s.317.20101229_080000_TAI,0
317,hmi.sharp_cea_720s.317.20101230_010000_TAI,0
318,hmi.sharp_cea_720s.318.20101226_190000_TAI,0
318,hmi.sharp_cea_720s.318.20101227_080000_TAI,0
318,hmi.sharp_cea_720s.318.20101228_080000_TAI,0
318,hmi.sharp_cea_720s.318.20101229_080000_TAI,0
318,hmi.sharp_cea_720s.318.20101230_010000_TAI,0
318,hmi.sharp_cea_720s.318.20101230_050000_TAI,1
318,hmi.sharp_cea_720s.318.20101230_060000_TAI,1
318,hmi.sharp_cea_720s.318.20101230_070000_TAI,1
318,hmi.sharp_cea_720s.318.20101230_080000_TAI,1
318,hmi.sharp_cea_720s.318.20101230_090000_TAI,1
318,hmi.sharp_cea_720s.318.20101230_100000_TAI,1
318,hmi.sharp_cea_720s.318.20101230_110000_TAI,1
318,hmi.sharp_cea_720s.318.20101230_120000_TAI,1
318,hmi.sharp_cea_720s.318.20101230_130000_TAI,1
318,hmi.sharp_cea_720s.318.20101230_140000_TAI,1
318,hmi.sharp_cea_720s.318.20101230_150000_TAI,1
318,hmi.sharp_cea_720s.318.20101230_160000_TAI,1
318,hmi.sharp_cea_720s.318.20101230_170000_TAI,1
318,hmi.sharp_cea_720s.318.20101230_180000_TAI,1
318,hmi.sharp_cea_720s.318.20101230_190000_TAI,1
318,hmi.sharp_cea_720s.318.20101230_200000_TAI,1
318,hmi.sharp_cea_720s.318.20101230_210000_TAI,1
318,hmi.sharp_cea_720s.318.20101230_220000_TAI,1
318,hmi.sharp_cea_720s.318.20101230_230000_TAI,1
318,hmi.sharp_cea_720s.318.20101231_000000_TAI,1
318,hmi.sharp_cea_720s.318.20101231_010000_TAI,1
318,hmi.sharp_cea_720s.318.20101231_020000_TAI,1
318,hmi.sharp_cea_720s.318.20101231_030000_TAI,1
318,hmi.sharp_cea_720s.318.20101231_040000_TAI,1
318,hmi.sharp_cea_720s.318.20101231_140000_TAI,0
319,hmi.sharp_cea_720s.319.20101226_220000_TAI,0
319,hmi.sharp_cea_720s.319.20101227_000000_TAI,0
320,hmi.sharp_cea_720s.320.20101227_180000_TAI,0
320,hmi.sharp_cea_720s.320.20101228_160000_TAI,0
320,hmi.sharp_cea_720s.320.20101229_080000_TAI,0
320,hmi.sharp_cea_720s.320.20101230_080000_TAI,0
320,hmi.sharp_cea_720s.320.20101231_050000_TAI,0
320,hmi.sharp_cea_720s.320.20110101_180000_TAI,0
320,hmi.sharp_cea_720s.320.20110102_120000_TAI,0
321,hmi.sharp_cea_720s.321.20101229_080000_TAI,0
321,hmi.sharp_cea_720s.321.20101230_080000_TAI,0
321,hmi.sharp_cea_720s.321.20101231_080000_TAI,0
321,hmi.sharp_cea_720s.321.20110101_080000_TAI,0
321,hmi.sharp_cea_720s.321.20110102_080000_TAI,0
321,hmi.sharp_cea_720s.321.20110103_080000_TAI,0
321,hmi.sharp_cea_720s.321.20110104_080000_TAI,0
321,hmi.sharp_cea_720s.321.20110105_080000_TAI,0
321,hmi.sharp_cea_720s.321.20110106_080000_TAI,0
321,hmi.sharp_cea_720s.321.20110107_050000_TAI,0
323,hmi.sharp_cea_720s.323.20110101_210000_TAI,0
323,hmi.sharp_cea_720s.323.20110102_080000_TAI,0
323,hmi.sharp_cea_720s.323.20110103_080000_TAI,0
323,hmi.sharp_cea_720s.323.20110104_080000_TAI,0
323,hmi.sharp_cea_720s.323.20110105_080000_TAI,0
323,hmi.sharp_cea_720s.323.20110106_080000_TAI,0
323,hmi.sharp_cea_720s.323.20110107_080000_TAI,0
323,hmi.sharp_cea_720s.323.20110108_080000_TAI,0
323,hmi.sharp_cea_720s.323.20110109_080000_TAI,0
323,hmi.sharp_cea_720s.323.20110110_150000_TAI,0
324,hmi.sharp_cea_720s.324.20101230_220000_TAI,0
324,hmi.sharp_cea_720s.324.20101231_080000_TAI,0
324,hmi.sharp_cea_720s.324.20110101_080000_TAI,0
324,hmi.sharp_cea_720s.324.20110102_080000_TAI,0
324,hmi.sharp_cea_720s.324.20110103_080000_TAI,0
324,hmi.sharp_cea_720s.324.20110104_080000_TAI,0
324,hmi.sharp_cea_720s.324.20110105_080000_TAI,0
324,hmi.sharp_cea_720s.324.20110106_080000_TAI,0
324,hmi.sharp_cea_720s.324.20110107_080000_TAI,0
324,hmi.sharp_cea_720s.324.20110108_080000_TAI,0
324,hmi.sharp_cea_720s.324.20110109_000000_TAI,0
325,hmi.sharp_cea_720s.325.20101230_230000_TAI,0
325,hmi.sharp_cea_720s.325.20101231_080000_TAI,0
325,hmi.sharp_cea_720s.325.20110101_080000_TAI,0
325,hmi.sharp_cea_720s.325.20110102_080000_TAI,0
325,hmi.sharp_cea_720s.325.20110103_010000_TAI,0
325,hmi.sharp_cea_720s.325.20110103_040000_TAI,1
325,hmi.sharp_cea_720s.325.20110103_050000_TAI,1
325,hmi.sharp_cea_720s.325.20110103_060000_TAI,1
325,hmi.sharp_cea_720s.325.20110103_070000_TAI,1
325,hmi.sharp_cea_720s.325.20110103_080000_TAI,1
325,hmi.sharp_cea_720s.325.20110103_090000_TAI,1
325,hmi.sharp_cea_720s.325.20110103_100000_TAI,1
325,hmi.sharp_cea_720s.325.20110103_110000_TAI,1
325,hmi.sharp_cea_720s.325.20110103_120000_TAI,1
325,hmi.sharp_cea_720s.325.20110103_130000_TAI,1
325,hmi.sharp_cea_720s.325.20110103_140000_TAI,1
325,hmi.sharp_cea_720s.325.20110103_150000_TAI,1
325,hmi.sharp_cea_720s.325.20110103_160000_TAI,1
325,hmi.sharp_cea_720s.325.20110103_170000_TAI,1
325,hmi.sharp_cea_720s.325.20110103_180000_TAI,1
325,hmi.sharp_cea_720s.325.20110103_190000_TAI,1
325,hmi.sharp_cea_720s.325.20110103_200000_TAI,1
325,hmi.sharp_cea_720s.325.20110103_210000_TAI,1
325,hmi.sharp_cea_720s.325.20110103_220000_TAI,1
325,hmi.sharp_cea_720s.325.20110103_230000_TAI,1
325,hmi.sharp_cea_720s.325.20110104_000000_TAI,1
325,hmi.sharp_cea_720s.325.20110104_010000_TAI,1
325,hmi.sharp_cea_720s.325.20110104_020000_TAI,1
325,hmi.sharp_cea_720s.325.20110104_030000_TAI,1
325,hmi.sharp_cea_720s.325.20110104_120000_TAI,0
327,hmi.sharp_cea_720s.327.20101231_180000_TAI,0
327,hmi.sharp_cea_720s.327.20110101_080000_TAI,0
327,hmi.sharp_cea_720s.327.20110102_080000_TAI,0
327,hmi.sharp_cea_720s.327.20110103_000000_TAI,1
327,hmi.sharp_cea_720s.327.20110103_010000_TAI,1
327,hmi.sharp_cea_720s.327.20110103_020000_TAI,1
327,hmi.sharp_cea_720s.327.20110103_030000_TAI,1
327,hmi.sharp_cea_720s.327.20110103_040000_TAI,1
327,hmi.sharp_cea_720s.327.20110103_050000_TAI,1
327,hmi.sharp_cea_720s.327.20110103_060000_TAI,1
327,hmi.sharp_cea_720s.327.20110103_070000_TAI,1
327,hmi.sharp_cea_720s.327.20110103_080000_TAI,1
327,hmi.sharp_cea_720s.327.20110103_090000_TAI,1
327,hmi.sharp_cea_720s.327.20110103_100000_TAI,1
327,hmi.sharp_cea_720s.327.20110103_110000_TAI,1
327,hmi.sharp_cea_720s.327.20110103_120000_TAI,1
327,hmi.sharp_cea_720s.327.20110103_130000_TAI,1
327,hmi.sharp_cea_720s.327.20110103_140000_TAI,1
327,hmi.sharp_cea_720s.327.20110103_150000_TAI,1
327,hmi.sharp_cea_720s.327.20110103_160000_TAI,1
327,hmi.sharp_cea_720s.327.20110103_170000_TAI,1
327,hmi.sharp_cea_720s.327.20110103_180000_TAI,1
327,hmi.sharp_cea_720s.327.20110103_190000_TAI,1
327,hmi.sharp_cea_720s.327.20110103_200000_TAI,1
327,hmi.sharp_cea_720s.327.20110103_210000_TAI,1
327,hmi.sharp_cea_720s.327.20110103_220000_TAI,1
327,hmi.sharp_cea_720s.327.20110103_230000_TAI,1
327,hmi.sharp_cea_720s.327.20110104_080000_TAI,0
327,hmi.sharp_cea_720s.327.20110105_080000_TAI,0
327,hmi.sharp_cea_720s.327.20110106_080000_TAI,0
327,hmi.sharp_cea_720s.327.20110107_080000_TAI,0
327,hmi.sharp_cea_720s.327.20110108_080000_TAI,0
327,hmi.sharp_cea_720s.327.20110109_110000_TAI,0
330,hmi.sharp_cea_720s.330.20110102_170000_TAI,0
330,hmi.sharp_cea_720s.330.20110103_080000_TAI,0
330,hmi.sharp_cea_720s.330.20110104_080000_TAI,0
330,hmi.sharp_cea_720s.330.20110105_080000_TAI,0
330,hmi.sharp_cea_720s.330.20110106_080000_TAI,0
330,hmi.sharp_cea_720s.330.20110107_080000_TAI,0
330,hmi.sharp_cea_720s.330.20110108_080000_TAI,0
330,hmi.sharp_cea_720s.330.20110109_080000_TAI,0
330,hmi.sharp_cea_720s.330.20110110_000000_TAI,0
331,hmi.sharp_cea_720s.331.20110103_100000_TAI,0
331,hmi.sharp_cea_720s.331.20110104_220000_TAI,0
331,hmi.sharp_cea_720s.331.20110105_080000_TAI,0
331,hmi.sharp_cea_720s.331.20110106_080000_TAI,0
331,hmi.sharp_cea_720s.331.20110107_080000_TAI,0
331,hmi.sharp_cea_720s.331.20110108_000000_TAI,0
331,hmi.sharp_cea_720s.331.20110109_090000_TAI,0
334,hmi.sharp_cea_720s.334.20110105_210000_TAI,0
334,hmi.sharp_cea_720s.334.20110106_050000_TAI,0
335,hmi.sharp_cea_720s.335.20110106_160000_TAI,0
335,hmi.sharp_cea_720s.335.20110107_080000_TAI,0
335,hmi.sharp_cea_720s.335.20110108_080000_TAI,0
335,hmi.sharp_cea_720s.335.20110109_080000_TAI,0
335,hmi.sharp_cea_720s.335.20110110_080000_TAI,0
335,hmi.sharp_cea_720s.335.20110111_080000_TAI,0
335,hmi.sharp_cea_720s.335.20110112_080000_TAI,0
335,hmi.sharp_cea_720s.335.20110113_110000_TAI,0
336,hmi.sharp_cea_720s.336.20110106_110000_TAI,0
338,hmi.sharp_cea_720s.338.20110108_190000_TAI,0
338,hmi.sharp_cea_720s.338.20110109_080000_TAI,0
338,hmi.sharp_cea_720s.338.20110110_080000_TAI,0
338,hmi.sharp_cea_720s.338.20110111_080000_TAI,0
338,hmi.sharp_cea_720s.338.20110112_080000_TAI,0
338,hmi.sharp_cea_720s.338.20110113_000000_TAI,0
338,hmi.sharp_cea_720s.338.20110114_080000_TAI,0
338,hmi.sharp_cea_720s.338.20110115_080000_TAI,0
340,hmi.sharp_cea_720s.340.20110108_180000_TAI,0
340,hmi.sharp_cea_720s.340.20110109_080000_TAI,0
340,hmi.sharp_cea_720s.340.20110110_110000_TAI,0
341,hmi.sharp_cea_720s.341.20110108_160000_TAI,0
342,hmi.sharp_cea_720s.342.20110110_220000_TAI,0
342,hmi.sharp_cea_720s.342.20110111_080000_TAI,0
342,hmi.sharp_cea_720s.342.20110112_080000_TAI,0
342,hmi.sharp_cea_720s.342.20110113_000000_TAI,0
342,hmi.sharp_cea_720s.342.20110114_080000_TAI,0
342,hmi.sharp_cea_720s.342.20110115_080000_TAI,0
342,hmi.sharp_cea_720s.342.20110116_090000_TAI,0
344,hmi.sharp_cea_720s.344.20110112_210000_TAI,0
344,hmi.sharp_cea_720s.344.20110113_000000_TAI,0
344,hmi.sharp_cea_720s.344.20110114_080000_TAI,0
344,hmi.sharp_cea_720s.344.20110115_080000_TAI,0
344,hmi.sharp_cea_720s.344.20110116_080000_TAI,0
344,hmi.sharp_cea_720s.344.20110117_100000_TAI,0
345,hmi.sharp_cea_720s.345.20110117_220000_TAI,0
345,hmi.sharp_cea_720s.345.20110118_080000_TAI,0
345,hmi.sharp_cea_720s.345.20110119_080000_TAI,0
345,hmi.sharp_cea_720s.345.20110120_000000_TAI,0
345,hmi.sharp_cea_720s.345.20110121_080000_TAI,0
345,hmi.sharp_cea_720s.345.20110122_080000_TAI,0
345,hmi.sharp_cea_720s.345.20110123_080000_TAI,0
345,hmi.sharp_cea_720s.345.20110124_080000_TAI,0
